order_id,date,region,category,segment,channel,unit_price,quantity,discount,revenue,profit,year,month,quarter,profit_margin
ORD-04461,2024-07-26 13:55:56.591318,Europe,Electronics,Corporate,Online,967.61,14,0.0,13546.59,5287.92,2024,7,3,0.3904
ORD-04462,2024-07-26 20:56:30.438087,Latin America,Clothing,Consumer,Mobile App,187.23,4,0.15,636.58,281.88,2024,7,3,0.4428
ORD-04463,2024-07-27 03:57:04.284856,Europe,Food & Beverage,Consumer,Mobile App,20.3,7,0.0,142.1,36.66,2024,7,3,0.258
ORD-04464,2024-07-27 10:57:38.131626,Europe,Clothing,Consumer,Online,159.05,8,0.0,1272.43,508.85,2024,7,3,0.3999
ORD-04465,2024-07-27 17:58:11.978395,North America,Sports & Outdoors,Home Office,In-Store,54.18,12,0.25,487.62,134.07,2024,7,3,0.2749
ORD-04466,2024-07-28 00:58:45.825165,Europe,Home & Garden,Consumer,Mobile App,166.82,13,0.25,1626.53,524.39,2024,7,3,0.3224
ORD-04467,2024-07-28 07:59:19.671934,Asia-Pacific,Food & Beverage,Home Office,Mobile App,49.81,9,0.0,448.31,207.89,2024,7,3,0.4637
ORD-04468,2024-07-28 14:59:53.518703,North America,Food & Beverage,Home Office,Online,66.24,10,0.0,662.35,312.4,2024,7,3,0.4717
ORD-04469,2024-07-28 22:00:27.365473,North America,Electronics,Consumer,Online,542.16,8,0.1,3903.57,1830.46,2024,7,3,0.4689
ORD-04470,2024-07-29 05:01:01.212242,Asia-Pacific,Clothing,Home Office,In-Store,171.34,14,0.1,2158.94,581.93,2024,7,3,0.2695
ORD-04471,2024-07-29 12:01:35.059011,Europe,Home & Garden,Consumer,In-Store,142.29,4,0.2,455.32,221.3,2024,7,3,0.486
ORD-04472,2024-07-29 19:02:08.905781,North America,Sports & Outdoors,Corporate,Mobile App,112.58,2,0.0,225.16,85.48,2024,7,3,0.3796
ORD-04473,2024-07-30 02:02:42.752550,Asia-Pacific,Home & Garden,Corporate,In-Store,113.46,10,0.0,1134.63,445.45,2024,7,3,0.3926
ORD-04474,2024-07-30 09:03:16.599319,North America,Clothing,Home Office,Mobile App,149.42,5,0.1,672.39,252.76,2024,7,3,0.3759
ORD-04475,2024-07-30 16:03:50.446089,Latin America,Clothing,Corporate,Mobile App,52.25,7,0.05,347.49,176.21,2024,7,3,0.5071
ORD-04476,2024-07-30 23:04:24.292858,North America,Electronics,Consumer,Online,551.75,2,0.1,993.15,450.88,2024,7,3,0.454
ORD-04477,2024-07-31 06:04:58.139627,Asia-Pacific,Electronics,Home Office,Mobile App,465.2,4,0.15,1581.69,632.69,2024,7,3,0.4
ORD-04478,2024-07-31 13:05:31.986397,Europe,Food & Beverage,Consumer,Online,33.55,6,0.05,191.25,95.68,2024,7,3,0.5003
ORD-04479,2024-07-31 20:06:05.833166,Latin America,Food & Beverage,Home Office,Mobile App,21.77,8,0.0,174.15,85.61,2024,7,3,0.4916
ORD-04480,2024-08-01 03:06:39.679935,North America,Clothing,Home Office,Mobile App,70.46,10,0.05,669.38,168.36,2024,8,3,0.2515
ORD-04481,2024-08-01 10:07:13.526705,Asia-Pacific,Food & Beverage,Home Office,Mobile App,48.74,13,0.0,633.58,249.42,2024,8,3,0.3937
ORD-04482,2024-08-01 17:07:47.373474,Europe,Home & Garden,Home Office,In-Store,180.9,6,0.05,1031.12,270.85,2024,8,3,0.2627
ORD-04483,2024-08-02 00:08:21.220244,Europe,Clothing,Corporate,In-Store,83.12,6,0.2,398.98,136.51,2024,8,3,0.3421
ORD-04484,2024-08-02 07:08:55.067013,Europe,Home & Garden,Corporate,Online,216.06,6,0.05,1231.53,604.87,2024,8,3,0.4912
ORD-04485,2024-08-02 14:09:28.913782,Asia-Pacific,Electronics,Corporate,Mobile App,527.21,4,0.0,2108.86,1124.48,2024,8,3,0.5332
ORD-04486,2024-08-02 21:10:02.760552,Latin America,Food & Beverage,Home Office,Online,43.21,13,0.05,533.61,172.15,2024,8,3,0.3226
ORD-04487,2024-08-03 04:10:36.607321,North America,Home & Garden,Corporate,Online,247.83,3,0.0,743.49,190.65,2024,8,3,0.2564
ORD-04488,2024-08-03 11:11:10.454090,North America,Food & Beverage,Home Office,Mobile App,56.14,1,0.0,56.14,20.81,2024,8,3,0.3707
ORD-04489,2024-08-03 18:11:44.300860,Asia-Pacific,Sports & Outdoors,Corporate,In-Store,228.6,2,0.1,411.49,144.24,2024,8,3,0.3505
ORD-04490,2024-08-04 01:12:18.147629,North America,Electronics,Home Office,In-Store,548.37,2,0.1,987.07,447.23,2024,8,3,0.4531
ORD-04491,2024-08-04 08:12:51.994398,Middle East & Africa,Food & Beverage,Corporate,Online,75.45,10,0.05,716.76,285.64,2024,8,3,0.3985
ORD-04492,2024-08-04 15:13:25.841168,Europe,Food & Beverage,Corporate,In-Store,69.18,7,0.05,460.07,170.07,2024,8,3,0.3697
ORD-04493,2024-08-04 22:13:59.687937,Asia-Pacific,Food & Beverage,Corporate,Mobile App,79.81,11,0.0,877.95,279.95,2024,8,3,0.3189
ORD-04494,2024-08-05 05:14:33.534706,North America,Home & Garden,Home Office,Mobile App,289.63,14,0.0,4054.82,2021.51,2024,8,3,0.4985
ORD-04495,2024-08-05 12:15:07.381476,North America,Home & Garden,Home Office,In-Store,61.84,6,0.0,371.05,120.41,2024,8,3,0.3245
ORD-04496,2024-08-05 19:15:41.228245,Asia-Pacific,Home & Garden,Corporate,In-Store,81.19,8,0.15,552.1,147.09,2024,8,3,0.2664
ORD-04497,2024-08-06 02:16:15.075015,Latin America,Clothing,Home Office,Online,147.89,9,0.15,1131.39,474.49,2024,8,3,0.4194
ORD-04498,2024-08-06 09:16:48.921784,Middle East & Africa,Clothing,Consumer,In-Store,102.43,5,0.25,384.12,132.6,2024,8,3,0.3452
ORD-04499,2024-08-06 16:17:22.768553,North America,Food & Beverage,Corporate,Online,74.84,11,0.1,740.9,343.58,2024,8,3,0.4637
ORD-04500,2024-08-06 23:17:56.615323,North America,Food & Beverage,Corporate,Mobile App,18.34,3,0.05,52.26,14.33,2024,8,3,0.2742
ORD-04501,2024-08-07 06:18:30.462092,North America,Sports & Outdoors,Consumer,Mobile App,200.83,4,0.0,803.3,433.7,2024,8,3,0.5399
ORD-04502,2024-08-07 13:19:04.308861,Latin America,Electronics,Home Office,Mobile App,346.72,14,0.0,4854.05,1485.62,2024,8,3,0.3061
ORD-04503,2024-08-07 20:19:38.155631,North America,Clothing,Home Office,In-Store,86.44,11,0.1,855.75,305.6,2024,8,3,0.3571
ORD-04504,2024-08-08 03:20:12.002400,North America,Food & Beverage,Home Office,In-Store,85.34,8,0.05,648.55,255.71,2024,8,3,0.3943
ORD-04505,2024-08-08 10:20:45.849169,North America,Sports & Outdoors,Corporate,In-Store,57.3,3,0.1,154.72,80.0,2024,8,3,0.5171
ORD-04506,2024-08-08 17:21:19.695939,North America,Sports & Outdoors,Corporate,Online,113.82,2,0.05,216.25,100.94,2024,8,3,0.4668
ORD-04507,2024-08-09 00:21:53.542708,Middle East & Africa,Clothing,Corporate,Online,53.52,7,0.25,281.0,82.46,2024,8,3,0.2935
ORD-04508,2024-08-09 07:22:27.389477,Europe,Electronics,Corporate,Online,993.24,14,0.0,13905.42,5306.09,2024,8,3,0.3816
ORD-04509,2024-08-09 14:23:01.236247,North America,Clothing,Corporate,Mobile App,152.48,4,0.0,609.93,251.82,2024,8,3,0.4129
ORD-04510,2024-08-09 21:23:35.083016,North America,Clothing,Home Office,Online,168.05,13,0.15,1857.0,855.4,2024,8,3,0.4606
ORD-04511,2024-08-10 04:24:08.929785,North America,Sports & Outdoors,Consumer,In-Store,147.68,8,0.0,1181.46,498.04,2024,8,3,0.4215
ORD-04512,2024-08-10 11:24:42.776555,North America,Clothing,Home Office,In-Store,97.24,1,0.15,82.65,32.0,2024,8,3,0.3872
ORD-04513,2024-08-10 18:25:16.623324,North America,Clothing,Home Office,Mobile App,40.36,8,0.0,322.91,154.89,2024,8,3,0.4797
ORD-04514,2024-08-11 01:25:50.470094,Asia-Pacific,Clothing,Corporate,In-Store,84.47,5,0.1,380.11,138.14,2024,8,3,0.3634
ORD-04515,2024-08-11 08:26:24.316863,North America,Clothing,Consumer,In-Store,122.33,12,0.0,1467.94,801.72,2024,8,3,0.5462
ORD-04516,2024-08-11 15:26:58.163632,North America,Home & Garden,Consumer,In-Store,219.45,2,0.0,438.89,234.51,2024,8,3,0.5343
ORD-04517,2024-08-11 22:27:32.010402,Europe,Electronics,Home Office,Online,431.04,1,0.1,387.94,179.31,2024,8,3,0.4622
ORD-04518,2024-08-12 05:28:05.857171,Asia-Pacific,Clothing,Consumer,Online,62.22,13,0.0,808.91,416.41,2024,8,3,0.5148
ORD-04519,2024-08-12 12:28:39.703940,Europe,Sports & Outdoors,Home Office,In-Store,85.81,6,0.0,514.84,189.44,2024,8,3,0.368
ORD-04520,2024-08-12 19:29:13.550710,Asia-Pacific,Electronics,Home Office,In-Store,543.67,14,0.15,6469.65,2745.99,2024,8,3,0.4244
ORD-04521,2024-08-13 02:29:47.397479,Europe,Home & Garden,Home Office,In-Store,95.61,9,0.2,688.4,228.41,2024,8,3,0.3318
ORD-04522,2024-08-13 09:30:21.244248,Asia-Pacific,Clothing,Home Office,In-Store,65.09,9,0.0,585.82,302.1,2024,8,3,0.5157
ORD-04523,2024-08-13 16:30:55.091018,North America,Food & Beverage,Corporate,Online,20.56,9,0.0,185.06,72.42,2024,8,3,0.3913
ORD-04524,2024-08-13 23:31:28.937787,Latin America,Electronics,Consumer,Mobile App,996.05,11,0.1,9860.92,4051.29,2024,8,3,0.4108
ORD-04525,2024-08-14 06:32:02.784556,North America,Clothing,Corporate,In-Store,75.16,4,0.15,255.55,130.17,2024,8,3,0.5094
ORD-04526,2024-08-14 13:32:36.631326,Europe,Food & Beverage,Corporate,Online,75.03,6,0.25,337.65,165.17,2024,8,3,0.4892
ORD-04527,2024-08-14 20:33:10.478095,Asia-Pacific,Electronics,Corporate,In-Store,619.48,14,0.0,8672.7,3005.29,2024,8,3,0.3465
ORD-04528,2024-08-15 03:33:44.324864,Europe,Food & Beverage,Home Office,Mobile App,61.77,12,0.05,704.19,194.52,2024,8,3,0.2762
ORD-04529,2024-08-15 10:34:18.171634,Middle East & Africa,Electronics,Home Office,Online,293.13,10,0.0,2931.32,875.37,2024,8,3,0.2986
ORD-04530,2024-08-15 17:34:52.018403,Europe,Food & Beverage,Corporate,Online,58.35,6,0.0,350.1,123.14,2024,8,3,0.3517
ORD-04531,2024-08-16 00:35:25.865173,Latin America,Sports & Outdoors,Corporate,Mobile App,102.6,5,0.0,513.0,175.23,2024,8,3,0.3416
ORD-04532,2024-08-16 07:35:59.711942,Asia-Pacific,Electronics,Consumer,Mobile App,310.69,2,0.0,621.38,162.49,2024,8,3,0.2615
ORD-04533,2024-08-16 14:36:33.558711,Middle East & Africa,Electronics,Corporate,Online,1042.41,7,0.05,6932.02,2631.53,2024,8,3,0.3796
ORD-04534,2024-08-16 21:37:07.405481,Latin America,Home & Garden,Home Office,Mobile App,204.87,13,0.0,2663.32,750.4,2024,8,3,0.2818
ORD-04535,2024-08-17 04:37:41.252250,Latin America,Food & Beverage,Corporate,In-Store,34.42,1,0.15,29.26,9.25,2024,8,3,0.3161
ORD-04536,2024-08-17 11:38:15.099019,Asia-Pacific,Electronics,Consumer,Mobile App,602.68,6,0.1,3254.49,1582.48,2024,8,3,0.4862
ORD-04537,2024-08-17 18:38:48.945789,Europe,Food & Beverage,Consumer,Mobile App,42.48,5,0.0,212.42,84.64,2024,8,3,0.3985
ORD-04538,2024-08-18 01:39:22.792558,North America,Electronics,Corporate,Online,855.52,5,0.15,3635.97,1315.81,2024,8,3,0.3619
ORD-04539,2024-08-18 08:39:56.639327,Asia-Pacific,Electronics,Consumer,Mobile App,771.69,8,0.25,4630.14,1415.11,2024,8,3,0.3056
ORD-04540,2024-08-18 15:40:30.486097,Middle East & Africa,Sports & Outdoors,Consumer,Online,51.26,9,0.05,438.26,223.46,2024,8,3,0.5099
ORD-04541,2024-08-18 22:41:04.332866,Asia-Pacific,Home & Garden,Home Office,In-Store,107.48,7,0.0,752.35,392.05,2024,8,3,0.5211
ORD-04542,2024-08-19 05:41:38.179635,Latin America,Home & Garden,Consumer,Mobile App,174.75,10,0.0,1747.51,708.8,2024,8,3,0.4056
ORD-04543,2024-08-19 12:42:12.026405,Asia-Pacific,Electronics,Consumer,Mobile App,625.94,13,0.0,8137.18,4283.27,2024,8,3,0.5264
ORD-04544,2024-08-19 19:42:45.873174,North America,Electronics,Corporate,Online,690.01,8,0.05,5244.06,2042.23,2024,8,3,0.3894
ORD-04545,2024-08-20 02:43:19.719943,North America,Sports & Outdoors,Home Office,Online,183.31,14,0.0,2566.4,724.17,2024,8,3,0.2822
ORD-04546,2024-08-20 09:43:53.566713,North America,Electronics,Consumer,Mobile App,838.81,2,0.05,1593.74,406.58,2024,8,3,0.2551
ORD-04547,2024-08-20 16:44:27.413482,North America,Clothing,Corporate,Online,99.65,2,0.0,199.3,57.5,2024,8,3,0.2885
ORD-04548,2024-08-20 23:45:01.260252,Europe,Clothing,Corporate,Mobile App,180.41,12,0.05,2056.71,898.36,2024,8,3,0.4368
ORD-04549,2024-08-21 06:45:35.107021,Middle East & Africa,Food & Beverage,Corporate,In-Store,21.91,8,0.05,166.48,57.65,2024,8,3,0.3463
ORD-04550,2024-08-21 13:46:08.953790,Asia-Pacific,Clothing,Corporate,Mobile App,133.52,6,0.0,801.13,356.1,2024,8,3,0.4445
ORD-04551,2024-08-21 20:46:42.800560,Europe,Clothing,Corporate,In-Store,191.95,8,0.05,1458.82,587.02,2024,8,3,0.4024
ORD-04552,2024-08-22 03:47:16.647329,North America,Sports & Outdoors,Corporate,In-Store,151.83,14,0.05,2019.28,706.55,2024,8,3,0.3499
ORD-04553,2024-08-22 10:47:50.494098,North America,Food & Beverage,Consumer,Online,49.36,9,0.15,377.58,119.17,2024,8,3,0.3156
ORD-04554,2024-08-22 17:48:24.340868,Europe,Electronics,Home Office,Online,345.53,9,0.1,2798.76,767.74,2024,8,3,0.2743
ORD-04555,2024-08-23 00:48:58.187637,North America,Home & Garden,Home Office,Online,254.45,11,0.05,2658.95,1288.84,2024,8,3,0.4847
ORD-04556,2024-08-23 07:49:32.034406,North America,Electronics,Corporate,Online,561.42,6,0.2,2694.79,1335.81,2024,8,3,0.4957
ORD-04557,2024-08-23 14:50:05.881176,Europe,Clothing,Corporate,Mobile App,152.2,8,0.1,1095.84,451.96,2024,8,3,0.4124
ORD-04558,2024-08-23 21:50:39.727945,North America,Food & Beverage,Home Office,In-Store,31.33,2,0.0,62.66,18.62,2024,8,3,0.2972
ORD-04559,2024-08-24 04:51:13.574714,Latin America,Clothing,Consumer,Mobile App,46.7,8,0.0,373.58,122.93,2024,8,3,0.3291
ORD-04560,2024-08-24 11:51:47.421484,North America,Clothing,Corporate,In-Store,88.87,3,0.0,266.62,143.05,2024,8,3,0.5365
ORD-04561,2024-08-24 18:52:21.268253,North America,Home & Garden,Home Office,In-Store,127.54,14,0.0,1785.55,567.42,2024,8,3,0.3178
ORD-04562,2024-08-25 01:52:55.115023,North America,Sports & Outdoors,Home Office,In-Store,213.46,1,0.05,202.79,54.15,2024,8,3,0.267
ORD-04563,2024-08-25 08:53:28.961792,North America,Food & Beverage,Corporate,Mobile App,78.03,7,0.05,518.88,215.34,2024,8,3,0.415
ORD-04564,2024-08-25 15:54:02.808561,Asia-Pacific,Electronics,Home Office,Online,705.5,1,0.15,599.68,197.04,2024,8,3,0.3286
ORD-04565,2024-08-25 22:54:36.655331,Asia-Pacific,Clothing,Consumer,Mobile App,43.04,14,0.0,602.56,323.71,2024,8,3,0.5372
ORD-04566,2024-08-26 05:55:10.502100,Europe,Clothing,Home Office,In-Store,76.53,11,0.05,799.76,337.84,2024,8,3,0.4224
ORD-04567,2024-08-26 12:55:44.348869,Asia-Pacific,Clothing,Corporate,Mobile App,142.24,1,0.05,135.13,72.94,2024,8,3,0.5398
ORD-04568,2024-08-26 19:56:18.195639,Europe,Clothing,Corporate,In-Store,56.23,1,0.2,44.98,21.85,2024,8,3,0.4858
ORD-04569,2024-08-27 02:56:52.042408,Asia-Pacific,Food & Beverage,Home Office,Online,66.54,4,0.0,266.17,124.28,2024,8,3,0.4669
ORD-04570,2024-08-27 09:57:25.889177,North America,Electronics,Home Office,Online,235.77,13,0.0,3064.96,1529.75,2024,8,3,0.4991
ORD-04571,2024-08-27 16:57:59.735947,Europe,Clothing,Corporate,Mobile App,149.21,14,0.0,2088.88,901.28,2024,8,3,0.4315
ORD-04572,2024-08-27 23:58:33.582716,Asia-Pacific,Food & Beverage,Consumer,Online,76.62,12,0.05,873.44,221.27,2024,8,3,0.2533
ORD-04573,2024-08-28 06:59:07.429485,Asia-Pacific,Clothing,Home Office,In-Store,115.07,13,0.0,1495.97,550.13,2024,8,3,0.3677
ORD-04574,2024-08-28 13:59:41.276255,Asia-Pacific,Sports & Outdoors,Consumer,In-Store,205.03,14,0.1,2583.32,815.57,2024,8,3,0.3157
ORD-04575,2024-08-28 21:00:15.123024,North America,Clothing,Consumer,Online,165.04,12,0.0,1980.53,753.18,2024,8,3,0.3803
ORD-04576,2024-08-29 04:00:48.969793,North America,Sports & Outdoors,Corporate,Online,175.07,4,0.0,700.28,273.92,2024,8,3,0.3912
ORD-04577,2024-08-29 11:01:22.816563,Middle East & Africa,Sports & Outdoors,Corporate,Online,132.08,14,0.0,1849.1,533.19,2024,8,3,0.2884
ORD-04578,2024-08-29 18:01:56.663332,North America,Home & Garden,Corporate,Mobile App,125.26,10,0.15,1064.68,273.65,2024,8,3,0.257
ORD-04579,2024-08-30 01:02:30.510102,North America,Electronics,Consumer,Mobile App,999.78,11,0.05,10447.68,3045.08,2024,8,3,0.2915
ORD-04580,2024-08-30 08:03:04.356871,North America,Sports & Outdoors,Corporate,In-Store,170.73,6,0.15,870.73,441.66,2024,8,3,0.5072
ORD-04581,2024-08-30 15:03:38.203640,North America,Electronics,Corporate,Mobile App,943.22,12,0.0,11318.58,5396.2,2024,8,3,0.4768
ORD-04582,2024-08-30 22:04:12.050410,North America,Electronics,Consumer,Mobile App,721.77,10,0.0,7217.7,3534.28,2024,8,3,0.4897
ORD-04583,2024-08-31 05:04:45.897179,Europe,Clothing,Consumer,In-Store,67.5,12,0.1,728.99,242.67,2024,8,3,0.3329
ORD-04584,2024-08-31 12:05:19.743948,Europe,Electronics,Consumer,In-Store,1106.49,3,0.0,3319.48,1064.99,2024,8,3,0.3208
ORD-04585,2024-08-31 19:05:53.590718,Latin America,Electronics,Consumer,Online,389.46,10,0.0,3894.65,1017.33,2024,8,3,0.2612
ORD-04586,2024-09-01 02:06:27.437487,North America,Clothing,Home Office,Online,185.8,6,0.0,1114.79,436.64,2024,9,3,0.3917
ORD-04587,2024-09-01 09:07:01.284256,North America,Electronics,Corporate,Mobile App,412.32,13,0.0,5360.22,1954.99,2024,9,3,0.3647
ORD-04588,2024-09-01 16:07:35.131026,Europe,Home & Garden,Home Office,In-Store,149.7,7,0.0,1047.9,524.75,2024,9,3,0.5008
ORD-04589,2024-09-01 23:08:08.977795,Europe,Electronics,Consumer,Mobile App,621.08,11,0.0,6831.83,3105.48,2024,9,3,0.4546
ORD-04590,2024-09-02 06:08:42.824564,Europe,Food & Beverage,Consumer,Mobile App,82.0,1,0.05,77.9,22.85,2024,9,3,0.2933
ORD-04591,2024-09-02 13:09:16.671334,Asia-Pacific,Sports & Outdoors,Consumer,In-Store,216.26,14,0.05,2876.23,1570.84,2024,9,3,0.5461
ORD-04592,2024-09-02 20:09:50.518103,North America,Clothing,Consumer,In-Store,171.72,14,0.05,2283.81,1098.95,2024,9,3,0.4812
ORD-04593,2024-09-03 03:10:24.364872,Asia-Pacific,Food & Beverage,Consumer,In-Store,43.87,6,0.0,263.2,122.67,2024,9,3,0.4661
ORD-04594,2024-09-03 10:10:58.211642,Europe,Sports & Outdoors,Corporate,In-Store,48.35,10,0.1,435.18,137.08,2024,9,3,0.315
ORD-04595,2024-09-03 17:11:32.058411,North America,Electronics,Home Office,Mobile App,838.42,1,0.0,838.42,437.28,2024,9,3,0.5216
ORD-04596,2024-09-04 00:12:05.905181,Latin America,Clothing,Home Office,Mobile App,105.75,7,0.1,666.24,261.28,2024,9,3,0.3922
ORD-04597,2024-09-04 07:12:39.751950,Asia-Pacific,Sports & Outdoors,Corporate,Mobile App,191.34,10,0.05,1817.74,616.75,2024,9,3,0.3393
ORD-04598,2024-09-04 14:13:13.598719,North America,Sports & Outdoors,Corporate,In-Store,198.52,5,0.05,942.98,420.99,2024,9,3,0.4464
ORD-04599,2024-09-04 21:13:47.445489,North America,Food & Beverage,Corporate,Online,48.28,10,0.1,434.53,136.24,2024,9,3,0.3135
ORD-04600,2024-09-05 04:14:21.292258,North America,Electronics,Home Office,Mobile App,898.29,14,0.0,12576.09,6568.11,2024,9,3,0.5223
ORD-04601,2024-09-05 11:14:55.139027,Europe,Sports & Outdoors,Home Office,Online,207.09,4,0.05,786.93,398.43,2024,9,3,0.5063
ORD-04602,2024-09-05 18:15:28.985797,North America,Electronics,Consumer,Online,1060.63,1,0.05,1007.6,392.43,2024,9,3,0.3895
ORD-04603,2024-09-06 01:16:02.832566,North America,Clothing,Home Office,Online,133.19,9,0.05,1138.8,349.84,2024,9,3,0.3072
ORD-04604,2024-09-06 08:16:36.679335,North America,Clothing,Home Office,In-Store,164.56,7,0.05,1094.3,436.57,2024,9,3,0.3989
ORD-04605,2024-09-06 15:17:10.526105,Asia-Pacific,Clothing,Corporate,In-Store,119.13,2,0.0,238.26,70.23,2024,9,3,0.2948
ORD-04606,2024-09-06 22:17:44.372874,Asia-Pacific,Home & Garden,Home Office,Mobile App,70.0,4,0.0,280.0,92.67,2024,9,3,0.331
ORD-04607,2024-09-07 05:18:18.219643,Asia-Pacific,Home & Garden,Consumer,Mobile App,97.25,4,0.1,350.11,138.23,2024,9,3,0.3948
ORD-04608,2024-09-07 12:18:52.066413,North America,Home & Garden,Home Office,In-Store,90.77,8,0.0,726.19,186.15,2024,9,3,0.2563
ORD-04609,2024-09-07 19:19:25.913182,Latin America,Electronics,Corporate,In-Store,379.59,2,0.0,759.18,364.19,2024,9,3,0.4797
ORD-04610,2024-09-08 02:19:59.759951,Asia-Pacific,Food & Beverage,Corporate,Online,18.21,11,0.2,160.29,49.54,2024,9,3,0.3091
ORD-04611,2024-09-08 09:20:33.606721,Latin America,Home & Garden,Consumer,In-Store,266.09,5,0.0,1330.45,678.51,2024,9,3,0.51
ORD-04612,2024-09-08 16:21:07.453490,Europe,Clothing,Consumer,In-Store,129.62,10,0.05,1231.43,316.08,2024,9,3,0.2567
ORD-04613,2024-09-08 23:21:41.300260,Europe,Sports & Outdoors,Home Office,In-Store,120.3,8,0.15,818.03,335.1,2024,9,3,0.4096
ORD-04614,2024-09-09 06:22:15.147029,Asia-Pacific,Home & Garden,Consumer,In-Store,158.35,6,0.0,950.08,458.88,2024,9,3,0.483
ORD-04615,2024-09-09 13:22:48.993798,North America,Food & Beverage,Consumer,Online,49.93,4,0.2,159.79,51.35,2024,9,3,0.3214
ORD-04616,2024-09-09 20:23:22.840568,Europe,Electronics,Corporate,Mobile App,291.5,5,0.0,1457.48,673.74,2024,9,3,0.4623
ORD-04617,2024-09-10 03:23:56.687337,Asia-Pacific,Food & Beverage,Corporate,Online,36.73,2,0.0,73.45,34.25,2024,9,3,0.4663
ORD-04618,2024-09-10 10:24:30.534106,Asia-Pacific,Sports & Outdoors,Home Office,In-Store,209.31,5,0.0,1046.55,461.9,2024,9,3,0.4414
ORD-04619,2024-09-10 17:25:04.380876,Middle East & Africa,Clothing,Home Office,In-Store,158.99,3,0.05,453.12,162.8,2024,9,3,0.3593
ORD-04620,2024-09-11 00:25:38.227645,Asia-Pacific,Home & Garden,Home Office,Mobile App,195.22,12,0.2,1874.09,909.91,2024,9,3,0.4855
ORD-04621,2024-09-11 07:26:12.074414,North America,Clothing,Home Office,Mobile App,116.91,3,0.15,298.13,130.74,2024,9,3,0.4385
ORD-04622,2024-09-11 14:26:45.921184,North America,Food & Beverage,Corporate,Mobile App,35.63,7,0.1,224.46,95.87,2024,9,3,0.4271
ORD-04623,2024-09-11 21:27:19.767953,Europe,Food & Beverage,Home Office,Online,50.49,3,0.0,151.46,75.09,2024,9,3,0.4958
ORD-04624,2024-09-12 04:27:53.614722,Europe,Home & Garden,Home Office,Mobile App,203.49,4,0.15,691.85,223.74,2024,9,3,0.3234
ORD-04625,2024-09-12 11:28:27.461492,North America,Sports & Outdoors,Consumer,In-Store,182.9,7,0.1,1152.28,368.44,2024,9,3,0.3197
ORD-04626,2024-09-12 18:29:01.308261,North America,Electronics,Home Office,In-Store,374.98,14,0.0,5249.67,1921.03,2024,9,3,0.3659
ORD-04627,2024-09-13 01:29:35.155031,Europe,Clothing,Consumer,In-Store,170.1,3,0.15,433.75,117.95,2024,9,3,0.2719
ORD-04628,2024-09-13 08:30:09.001800,Asia-Pacific,Home & Garden,Corporate,Online,142.99,10,0.15,1215.46,426.89,2024,9,3,0.3512
ORD-04629,2024-09-13 15:30:42.848569,Middle East & Africa,Electronics,Home Office,Mobile App,677.93,10,0.1,6101.39,2268.99,2024,9,3,0.3719
ORD-04630,2024-09-13 22:31:16.695339,Asia-Pacific,Clothing,Consumer,Mobile App,137.26,13,0.0,1784.44,711.13,2024,9,3,0.3985
ORD-04631,2024-09-14 05:31:50.542108,Asia-Pacific,Electronics,Home Office,Mobile App,664.29,2,0.25,996.43,325.04,2024,9,3,0.3262
ORD-04632,2024-09-14 12:32:24.388877,Europe,Electronics,Consumer,Mobile App,739.76,10,0.0,7397.61,3861.94,2024,9,3,0.5221
ORD-04633,2024-09-14 19:32:58.235647,Middle East & Africa,Home & Garden,Home Office,In-Store,86.77,7,0.1,546.62,183.4,2024,9,3,0.3355
ORD-04634,2024-09-15 02:33:32.082416,Asia-Pacific,Home & Garden,Corporate,Online,163.72,5,0.0,818.59,413.77,2024,9,3,0.5055
ORD-04635,2024-09-15 09:34:05.929185,Latin America,Electronics,Corporate,Mobile App,477.42,1,0.2,381.94,146.47,2024,9,3,0.3835
ORD-04636,2024-09-15 16:34:39.775955,Middle East & Africa,Electronics,Consumer,In-Store,302.42,12,0.0,3629.08,1689.14,2024,9,3,0.4654
ORD-04637,2024-09-15 23:35:13.622724,Latin America,Electronics,Consumer,In-Store,397.48,10,0.05,3776.1,1069.66,2024,9,3,0.2833
ORD-04638,2024-09-16 06:35:47.469493,Europe,Clothing,Corporate,Online,136.39,13,0.0,1773.08,732.98,2024,9,3,0.4134
ORD-04639,2024-09-16 13:36:21.316263,North America,Electronics,Home Office,Mobile App,402.02,8,0.05,3055.33,1644.52,2024,9,3,0.5382
ORD-04640,2024-09-16 20:36:55.163032,North America,Clothing,Consumer,Online,68.97,3,0.2,165.53,74.47,2024,9,3,0.4499
ORD-04641,2024-09-17 03:37:29.009801,North America,Home & Garden,Corporate,Mobile App,192.68,11,0.2,1695.58,841.15,2024,9,3,0.4961
ORD-04642,2024-09-17 10:38:02.856571,North America,Home & Garden,Consumer,Online,277.13,7,0.0,1939.9,636.91,2024,9,3,0.3283
ORD-04643,2024-09-17 17:38:36.703340,North America,Clothing,Corporate,Mobile App,166.19,6,0.0,997.15,488.65,2024,9,3,0.49
ORD-04644,2024-09-18 00:39:10.550110,North America,Home & Garden,Corporate,Mobile App,277.22,10,0.0,2772.21,985.18,2024,9,3,0.3554
ORD-04645,2024-09-18 07:39:44.396879,Europe,Sports & Outdoors,Consumer,Online,158.27,12,0.05,1804.24,713.62,2024,9,3,0.3955
