order_id,date,region,category,segment,channel,unit_price,quantity,discount,revenue,profit,profit_margin,discount_pct,margin_pct
ORD-02227,2022-10-13 02:55:42.908581,Latin America,Clothing,Corporate,In-Store,57.7,2,0.0,115.4,40.87,0.3542,0.0,35.42
ORD-04934,2024-12-11 17:22:46.113222,Europe,Home & Garden,Consumer,Mobile App,287.06,5,0.05,1363.54,386.94,0.2838,5.0,28.38
ORD-02442,2022-12-14 21:56:59.963992,Europe,Electronics,Consumer,In-Store,997.17,4,0.0,3988.68,1453.71,0.3645,0.0,36.45
ORD-00866,2021-09-10 15:07:57.455491,North America,Electronics,Home Office,Mobile App,354.85,7,0.05,2359.77,975.29,0.4133,5.0,41.33
ORD-03327,2023-08-30 09:16:14.354870,Europe,Electronics,Corporate,Mobile App,580.98,13,0.15,6419.88,1624.41,0.253,15.0,25.3
ORD-00909,2021-09-23 04:32:12.866573,North America,Food & Beverage,Consumer,In-Store,66.52,9,0.0,598.7,191.56,0.32,0.0,32.0
ORD-02115,2022-09-10 09:52:32.070414,North America,Home & Garden,Corporate,In-Store,175.93,11,0.1,1741.67,832.18,0.4778,10.0,47.78
ORD-03897,2024-02-12 20:37:47.013402,Europe,Electronics,Corporate,Mobile App,1033.4,14,0.0,14467.58,5778.21,0.3994,0.0,39.94
ORD-01628,2022-04-21 04:17:48.693738,Middle East & Africa,Electronics,Consumer,Mobile App,748.83,13,0.2,7787.84,1969.2,0.2529,20.0,25.29
ORD-02874,2023-04-20 02:00:41.768353,Europe,Home & Garden,Corporate,In-Store,283.96,11,0.05,2967.38,1298.59,0.4376,5.0,43.76
ORD-01523,2022-03-21 12:18:34.782956,Middle East & Africa,Food & Beverage,Home Office,In-Store,54.48,14,0.1,686.49,287.22,0.4184,10.0,41.84
ORD-00836,2021-09-01 20:51:02.052410,Asia-Pacific,Home & Garden,Consumer,In-Store,93.36,8,0.0,746.91,407.54,0.5456,0.0,54.56
ORD-00359,2021-04-15 13:21:57.143428,North America,Food & Beverage,Consumer,Mobile App,60.61,6,0.15,309.12,98.99,0.3202,15.0,32.02
ORD-00139,2021-02-10 07:17:50.854170,Latin America,Home & Garden,Home Office,In-Store,226.9,10,0.0,2268.98,1018.02,0.4487,0.0,44.87
ORD-00300,2021-03-29 07:48:40.184036,North America,Home & Garden,Home Office,Online,105.64,5,0.05,501.81,205.85,0.4102,5.0,41.02
ORD-01557,2022-03-31 10:37:45.573114,North America,Sports & Outdoors,Corporate,In-Store,207.53,9,0.05,1774.35,821.21,0.4628,5.0,46.28
ORD-01004,2021-10-20 22:25:48.309661,Europe,Electronics,Consumer,Mobile App,1023.83,3,0.0,3071.49,972.34,0.3166,0.0,31.66
ORD-00383,2021-04-22 13:35:29.465893,Asia-Pacific,Sports & Outdoors,Home Office,In-Store,214.31,2,0.2,342.9,89.68,0.2615,20.0,26.15
ORD-00942,2021-10-02 19:50:49.809961,Latin America,Clothing,Home Office,Online,160.45,10,0.05,1524.23,606.63,0.398,5.0,39.8
ORD-04447,2024-07-22 11:48:02.736547,North America,Clothing,Corporate,Online,147.91,7,0.2,828.29,324.3,0.3915,20.0,39.15
ORD-04855,2024-11-18 15:38:12.218443,Europe,Sports & Outdoors,Home Office,In-Store,103.53,3,0.25,232.95,114.38,0.491,25.0,49.1
ORD-00762,2021-08-11 06:09:17.391478,Asia-Pacific,Clothing,Corporate,Mobile App,89.54,5,0.0,447.68,192.26,0.4295,0.0,42.95
ORD-01706,2022-05-13 23:01:48.741748,North America,Clothing,Consumer,In-Store,155.55,13,0.1,1819.93,591.0,0.3247,10.0,32.47
ORD-01874,2022-07-02 00:36:34.998999,Europe,Clothing,Consumer,In-Store,66.59,11,0.15,622.61,183.62,0.2949,15.0,29.49
ORD-02551,2023-01-15 17:58:29.261852,Europe,Food & Beverage,Home Office,Online,32.96,4,0.1,118.67,56.81,0.4787,10.0,47.87
ORD-02087,2022-09-02 05:36:44.360872,North America,Clothing,Home Office,Online,138.52,6,0.05,789.58,267.5,0.3388,5.0,33.88
ORD-02198,2022-10-04 15:39:21.352270,Asia-Pacific,Electronics,Consumer,Mobile App,477.8,11,0.0,5255.78,1858.09,0.3535,0.0,35.35
ORD-00899,2021-09-20 06:26:34.398879,Latin America,Electronics,Corporate,Mobile App,355.65,14,0.0,4979.06,1801.3,0.3618,0.0,36.18
ORD-04000,2024-03-13 22:35:53.230646,North America,Sports & Outdoors,Corporate,Mobile App,108.76,4,0.25,326.29,94.6,0.2899,25.0,28.99
ORD-03616,2023-11-22 18:59:16.071214,Asia-Pacific,Electronics,Consumer,In-Store,624.16,6,0.0,3744.95,2027.76,0.5415,0.0,54.15
ORD-01403,2022-02-14 11:10:53.170634,Asia-Pacific,Electronics,Consumer,Online,848.73,10,0.05,8062.9,3505.26,0.4347,5.0,43.47
ORD-03874,2024-02-06 03:24:48.537707,Europe,Food & Beverage,Corporate,Online,68.87,10,0.1,619.79,205.86,0.3321,10.0,33.21
ORD-03786,2024-01-11 10:35:10.022004,Latin America,Home & Garden,Consumer,Online,162.68,14,0.05,2163.66,674.69,0.3118,5.0,31.18
ORD-04387,2024-07-04 23:14:11.930386,North America,Electronics,Home Office,Online,495.23,5,0.05,2352.35,773.86,0.329,5.0,32.9
ORD-02956,2023-05-14 00:46:57.203440,Middle East & Africa,Home & Garden,Consumer,Online,193.75,13,0.1,2266.86,684.63,0.302,10.0,30.2
ORD-01513,2022-03-18 14:12:56.315263,North America,Electronics,Corporate,In-Store,532.16,1,0.1,478.94,132.81,0.2773,10.0,27.73
ORD-01189,2021-12-13 23:10:09.961992,Europe,Clothing,Consumer,In-Store,82.31,6,0.1,444.48,215.31,0.4844,10.0,48.44
ORD-02990,2023-05-23 23:06:07.993598,Europe,Sports & Outdoors,Corporate,Mobile App,169.43,1,0.0,169.43,52.7,0.311,0.0,31.1
ORD-02081,2022-08-31 11:33:21.280256,North America,Electronics,Consumer,In-Store,777.31,5,0.0,3886.55,1430.99,0.3682,0.0,36.82
ORD-04984,2024-12-26 07:50:58.451690,North America,Electronics,Home Office,In-Store,381.11,4,0.1,1372.0,529.04,0.3856,10.0,38.56
ORD-03438,2023-10-01 19:18:51.346269,North America,Clothing,Corporate,In-Store,196.82,1,0.0,196.82,100.81,0.5122,0.0,51.22
ORD-00109,2021-02-01 13:00:55.451090,North America,Electronics,Corporate,In-Store,243.34,6,0.1,1314.03,367.85,0.2799,10.0,27.99
ORD-04699,2024-10-04 02:10:12.122424,North America,Electronics,Corporate,Mobile App,477.14,11,0.0,5248.54,2659.25,0.5067,0.0,50.67
ORD-02828,2023-04-06 15:34:44.816963,North America,Electronics,Home Office,In-Store,651.74,8,0.1,4692.49,1364.59,0.2908,10.0,29.08
ORD-04748,2024-10-18 09:37:50.614122,North America,Home & Garden,Corporate,Online,86.35,3,0.0,259.05,132.64,0.512,0.0,51.2
ORD-00059,2021-01-17 22:32:43.112622,Latin America,Clothing,Consumer,Online,109.3,13,0.25,1065.63,474.98,0.4457,25.0,44.57
ORD-00077,2021-01-23 04:42:52.354470,Europe,Clothing,Corporate,Mobile App,89.33,10,0.0,893.32,360.52,0.4036,0.0,40.36
ORD-00797,2021-08-21 11:29:02.028405,Asia-Pacific,Food & Beverage,Corporate,Online,29.99,9,0.1,242.94,111.29,0.4581,10.0,45.81
ORD-00369,2021-04-18 11:27:35.611122,Asia-Pacific,Food & Beverage,Corporate,In-Store,71.4,1,0.0,71.4,25.22,0.3532,0.0,35.32
ORD-04906,2024-12-03 13:06:58.403680,North America,Sports & Outdoors,Home Office,Online,83.49,12,0.0,1001.84,406.69,0.4059,0.0,40.59
ORD-00786,2021-08-18 06:22:49.713942,Asia-Pacific,Clothing,Home Office,Online,154.54,4,0.1,556.34,187.37,0.3368,10.0,33.68
ORD-02089,2022-09-02 19:37:52.054410,Europe,Electronics,Consumer,Mobile App,919.98,10,0.05,8739.81,2928.4,0.3351,5.0,33.51
ORD-02315,2022-11-07 19:45:21.424284,Asia-Pacific,Electronics,Corporate,Mobile App,914.17,4,0.0,3656.69,1461.1,0.3996,0.0,39.96
ORD-03385,2023-09-16 07:48:57.467493,Europe,Electronics,Consumer,In-Store,1050.1,12,0.1,11341.11,4198.23,0.3702,10.0,37.02
ORD-03606,2023-11-19 20:53:37.603520,Europe,Sports & Outdoors,Home Office,Mobile App,131.2,13,0.2,1364.51,519.01,0.3804,20.0,38.04
ORD-04112,2024-04-15 15:39:04.068813,Europe,Food & Beverage,Consumer,Mobile App,44.01,3,0.05,125.42,33.97,0.2708,5.0,27.08
ORD-01903,2022-07-10 11:52:56.555311,North America,Clothing,Corporate,Mobile App,126.1,6,0.1,680.95,300.14,0.4408,10.0,44.08
ORD-01704,2022-05-13 09:00:41.048209,North America,Food & Beverage,Corporate,Online,81.93,9,0.15,626.73,239.46,0.3821,15.0,38.21
ORD-00122,2021-02-05 08:08:15.459091,Asia-Pacific,Home & Garden,Corporate,Mobile App,88.07,8,0.1,634.08,216.66,0.3417,10.0,34.17
ORD-01845,2022-06-23 13:20:13.442688,North America,Electronics,Home Office,Mobile App,605.35,13,0.25,5902.13,2998.31,0.508,25.0,50.8
ORD-02370,2022-11-23 21:16:22.996599,North America,Home & Garden,Home Office,Online,187.06,8,0.0,1496.46,660.84,0.4416,0.0,44.16
ORD-03729,2023-12-25 19:03:00.756151,Europe,Food & Beverage,Consumer,Online,17.51,14,0.2,196.16,101.98,0.5199,20.0,51.99
ORD-00911,2021-09-23 18:33:20.560112,Middle East & Africa,Home & Garden,Consumer,Online,191.64,11,0.15,1791.8,788.51,0.4401,15.0,44.01
ORD-00125,2021-02-06 05:09:56.999399,Europe,Electronics,Home Office,Online,315.48,12,0.05,3596.45,1136.28,0.3159,5.0,31.59
ORD-02573,2023-01-22 04:10:53.890778,Latin America,Sports & Outdoors,Corporate,Online,123.23,8,0.0,985.87,364.62,0.3698,0.0,36.98
ORD-01587,2022-04-09 04:54:40.976195,North America,Electronics,Corporate,Mobile App,560.14,11,0.05,5853.48,2219.85,0.3792,5.0,37.92
ORD-01258,2022-01-03 02:49:05.389077,Latin America,Home & Garden,Home Office,Mobile App,74.74,10,0.0,747.4,253.11,0.3387,0.0,33.87
ORD-03442,2023-10-02 23:21:06.733346,North America,Sports & Outdoors,Corporate,Mobile App,128.45,11,0.0,1412.93,374.7,0.2652,0.0,26.52
ORD-03481,2023-10-14 08:43:06.757351,North America,Home & Garden,Corporate,In-Store,293.23,14,0.25,3078.93,1555.28,0.5051,25.0,50.51
ORD-04109,2024-04-14 18:37:22.528505,Latin America,Home & Garden,Corporate,Mobile App,196.02,13,0.0,2548.24,1265.54,0.4966,0.0,49.66
ORD-01179,2021-12-11 01:04:31.494298,Europe,Food & Beverage,Home Office,In-Store,58.64,13,0.1,686.09,303.32,0.4421,10.0,44.21
ORD-03464,2023-10-09 09:33:31.362272,Europe,Clothing,Home Office,Online,135.82,11,0.0,1494.07,583.51,0.3906,0.0,39.06
ORD-03470,2023-10-11 03:36:54.442888,Europe,Home & Garden,Corporate,Mobile App,135.48,14,0.15,1612.21,543.72,0.3373,15.0,33.73
ORD-03468,2023-10-10 13:35:46.749349,Europe,Electronics,Corporate,Online,512.14,6,0.0,3072.83,1272.99,0.4143,0.0,41.43
ORD-02104,2022-09-07 04:46:19.755951,Latin America,Food & Beverage,Corporate,Mobile App,30.12,5,0.0,150.58,72.05,0.4785,0.0,47.85
ORD-00443,2021-05-10 02:09:20.272054,Asia-Pacific,Clothing,Corporate,Online,170.18,7,0.0,1191.29,395.91,0.3323,0.0,33.23
ORD-02228,2022-10-13 09:56:16.755351,Europe,Electronics,Consumer,Online,319.69,2,0.15,543.47,255.38,0.4699,15.0,46.99
ORD-04417,2024-07-13 17:31:07.333466,North America,Electronics,Consumer,Online,974.11,3,0.15,2483.97,906.51,0.3649,15.0,36.49
ORD-00926,2021-09-28 03:41:48.261652,Asia-Pacific,Food & Beverage,Home Office,Online,42.77,4,0.15,145.42,36.61,0.2518,15.0,25.18
ORD-04021,2024-03-20 01:47:44.012802,North America,Clothing,Corporate,Mobile App,165.73,2,0.05,314.89,132.02,0.4193,5.0,41.93
ORD-02146,2022-09-19 11:10:01.320264,Middle East & Africa,Home & Garden,Corporate,Online,111.67,5,0.0,558.34,188.81,0.3382,0.0,33.82
ORD-04771,2024-10-25 02:50:49.089817,North America,Home & Garden,Consumer,Mobile App,221.91,11,0.05,2319.01,1057.22,0.4559,5.0,45.59
ORD-01412,2022-02-17 02:15:57.791558,Asia-Pacific,Food & Beverage,Home Office,Mobile App,32.65,7,0.15,194.29,80.41,0.4139,15.0,41.39
ORD-03467,2023-10-10 06:35:12.902580,Europe,Clothing,Home Office,Online,62.0,14,0.05,824.6,439.83,0.5334,5.0,53.34
ORD-02073,2022-08-29 03:28:50.506101,Latin America,Home & Garden,Corporate,Mobile App,137.87,7,0.0,965.1,329.23,0.3411,0.0,34.11
ORD-01510,2022-03-17 17:11:14.774954,North America,Electronics,Corporate,Mobile App,853.74,7,0.0,5976.21,2237.49,0.3744,0.0,37.44
ORD-01228,2021-12-25 08:32:09.985997,Europe,Sports & Outdoors,Home Office,In-Store,82.7,7,0.1,520.98,154.65,0.2968,10.0,29.68
ORD-04073,2024-04-04 06:17:04.044808,Europe,Home & Garden,Home Office,Online,261.26,7,0.0,1828.79,927.13,0.507,0.0,50.7
ORD-02586,2023-01-25 23:18:13.898779,Europe,Clothing,Corporate,Online,176.03,13,0.1,2059.56,1038.4,0.5042,10.0,50.42
ORD-04451,2024-07-23 15:50:18.123624,North America,Sports & Outdoors,Home Office,In-Store,136.16,2,0.0,272.31,74.6,0.274,0.0,27.4
ORD-02952,2023-05-12 20:44:41.816363,Europe,Food & Beverage,Consumer,Mobile App,32.24,11,0.15,301.44,160.85,0.5336,15.0,53.36
ORD-03886,2024-02-09 15:31:34.698939,North America,Home & Garden,Consumer,Mobile App,140.85,8,0.0,1126.79,504.95,0.4481,0.0,44.81
ORD-00325,2021-04-05 15:02:46.353270,Latin America,Home & Garden,Corporate,Mobile App,199.7,13,0.0,2596.14,1153.9,0.4445,0.0,44.45
ORD-03978,2024-03-07 12:23:28.601720,North America,Home & Garden,Corporate,Mobile App,240.92,12,0.0,2891.09,1197.0,0.414,0.0,41.4
ORD-03577,2023-11-11 09:37:16.047209,Europe,Home & Garden,Consumer,Mobile App,121.24,12,0.0,1454.91,398.83,0.2741,0.0,27.41
ORD-02212,2022-10-08 17:47:15.207041,North America,Clothing,Corporate,Online,99.99,4,0.15,339.95,163.14,0.4799,15.0,47.99
ORD-03299,2023-08-22 05:00:26.645329,Europe,Electronics,Corporate,Mobile App,319.56,4,0.0,1278.24,572.57,0.4479,0.0,44.79
ORD-03036,2023-06-06 09:32:04.944989,North America,Clothing,Home Office,In-Store,125.68,7,0.0,879.78,423.35,0.4812,0.0,48.12
ORD-01499,2022-03-14 12:05:02.460492,North America,Home & Garden,Consumer,Mobile App,65.26,8,0.2,417.64,154.2,0.3692,20.0,36.92
ORD-01503,2022-03-15 16:07:17.847569,Europe,Clothing,Consumer,Mobile App,61.35,10,0.2,490.78,212.34,0.4327,20.0,43.27
ORD-01007,2021-10-21 19:27:29.849969,Middle East & Africa,Sports & Outdoors,Consumer,Mobile App,79.54,1,0.05,75.57,19.2,0.2541,5.0,25.41
ORD-04180,2024-05-05 12:17:25.649129,Asia-Pacific,Electronics,Home Office,Online,882.1,10,0.0,8821.02,2700.35,0.3061,0.0,30.61
ORD-03014,2023-05-30 23:19:40.316063,Europe,Clothing,Home Office,Online,121.97,1,0.05,115.87,30.03,0.2592,5.0,25.92
ORD-03517,2023-10-24 21:03:25.241048,Latin America,Sports & Outdoors,Consumer,Mobile App,85.01,3,0.0,255.03,113.38,0.4446,0.0,44.46
ORD-01468,2022-03-05 10:47:33.210642,Europe,Sports & Outdoors,Corporate,Mobile App,126.59,11,0.05,1322.86,621.81,0.47,5.0,47.0
ORD-01226,2021-12-24 18:31:02.292458,North America,Sports & Outdoors,Corporate,Mobile App,89.46,7,0.05,594.9,182.09,0.3061,5.0,30.61
ORD-03168,2023-07-14 22:46:32.718543,Asia-Pacific,Food & Beverage,Home Office,Mobile App,67.15,14,0.0,940.1,251.06,0.2671,0.0,26.71
ORD-02268,2022-10-25 02:18:50.626125,North America,Home & Garden,Home Office,In-Store,125.6,3,0.0,376.8,205.4,0.5451,0.0,54.51
ORD-03809,2024-01-18 03:48:08.497699,Asia-Pacific,Food & Beverage,Corporate,In-Store,68.3,2,0.05,129.77,41.7,0.3213,5.0,32.13
ORD-01217,2021-12-22 03:25:57.671534,North America,Home & Garden,Consumer,In-Store,246.96,5,0.1,1111.33,550.85,0.4957,10.0,49.57
ORD-03977,2024-03-07 05:22:54.754950,Asia-Pacific,Home & Garden,Consumer,In-Store,74.07,4,0.1,266.67,119.71,0.4489,10.0,44.89
ORD-04585,2024-08-31 19:05:53.590718,Latin America,Electronics,Consumer,Online,389.46,10,0.0,3894.65,1017.33,0.2612,0.0,26.12
ORD-00421,2021-05-03 15:56:55.643128,Asia-Pacific,Food & Beverage,Consumer,In-Store,45.93,12,0.1,496.06,144.86,0.292,10.0,29.2
ORD-03423,2023-09-27 10:10:23.644728,North America,Electronics,Corporate,In-Store,985.88,4,0.0,3943.52,1499.55,0.3803,0.0,38.03
ORD-00007,2021-01-02 18:03:23.080616,Latin America,Home & Garden,Home Office,Mobile App,140.02,7,0.0,980.15,517.58,0.5281,0.0,52.81
ORD-00933,2021-09-30 04:45:45.189037,Asia-Pacific,Clothing,Home Office,In-Store,133.74,6,0.1,722.2,345.92,0.479,10.0,47.9
ORD-01692,2022-05-09 20:53:54.886977,North America,Electronics,Consumer,Online,531.4,11,0.1,5260.89,1317.47,0.2504,10.0,25.04
ORD-00440,2021-05-09 05:07:38.731746,North America,Food & Beverage,Home Office,Mobile App,43.7,14,0.0,611.85,270.0,0.4413,0.0,44.13
ORD-01314,2022-01-19 11:20:40.808161,North America,Sports & Outdoors,Consumer,In-Store,98.32,3,0.0,294.96,126.54,0.429,0.0,42.9
ORD-00679,2021-07-18 00:22:28.109621,North America,Food & Beverage,Consumer,In-Store,62.22,12,0.1,671.94,336.67,0.501,10.0,50.1
ORD-01944,2022-07-22 11:16:04.272854,Asia-Pacific,Electronics,Consumer,Online,787.47,2,0.15,1338.69,698.34,0.5217,15.0,52.17
ORD-04611,2024-09-08 09:20:33.606721,Latin America,Home & Garden,Consumer,In-Store,266.09,5,0.0,1330.45,678.51,0.51,0.0,51.0
ORD-03304,2023-08-23 16:03:15.879175,Asia-Pacific,Electronics,Consumer,In-Store,334.32,5,0.05,1588.0,602.82,0.3796,5.0,37.96
ORD-02269,2022-10-25 09:19:24.472894,North America,Clothing,Home Office,In-Store,46.13,9,0.0,415.14,168.03,0.4048,0.0,40.48
ORD-04634,2024-09-15 02:33:32.082416,Asia-Pacific,Home & Garden,Corporate,Online,163.72,5,0.0,818.59,413.77,0.5055,0.0,50.55
ORD-04081,2024-04-06 14:21:34.818963,Europe,Food & Beverage,Corporate,Online,62.76,4,0.05,238.49,68.91,0.2889,5.0,28.89
ORD-02519,2023-01-06 09:40:26.165233,Latin America,Home & Garden,Corporate,In-Store,203.96,14,0.1,2569.94,649.68,0.2528,10.0,25.28
ORD-02440,2022-12-14 07:55:52.270454,North America,Sports & Outdoors,Consumer,In-Store,195.19,2,0.0,390.39,104.18,0.2669,0.0,26.69
ORD-04038,2024-03-25 00:57:19.407881,North America,Home & Garden,Corporate,Mobile App,279.81,12,0.0,3357.69,1162.38,0.3462,0.0,34.62
ORD-01894,2022-07-07 20:47:51.934386,North America,Clothing,Corporate,In-Store,54.73,8,0.05,415.94,161.31,0.3878,5.0,38.78
ORD-04245,2024-05-24 11:54:05.689137,North America,Sports & Outdoors,Consumer,Mobile App,53.92,12,0.0,647.04,269.61,0.4167,0.0,41.67
ORD-04830,2024-11-11 08:24:06.049209,Europe,Home & Garden,Home Office,Online,178.19,7,0.0,1247.32,582.49,0.467,0.0,46.7
ORD-02641,2023-02-11 00:49:15.471094,North America,Food & Beverage,Corporate,In-Store,46.86,4,0.0,187.44,66.83,0.3565,0.0,35.65
ORD-00195,2021-02-26 15:49:26.273254,North America,Electronics,Corporate,Online,392.61,2,0.2,628.17,263.08,0.4188,20.0,41.88
ORD-01475,2022-03-07 11:51:30.138027,Asia-Pacific,Food & Beverage,Consumer,Mobile App,22.4,3,0.0,67.21,24.06,0.358,0.0,35.8
ORD-04617,2024-09-10 03:23:56.687337,Asia-Pacific,Food & Beverage,Corporate,Online,36.73,2,0.0,73.45,34.25,0.4663,0.0,46.63
ORD-01212,2021-12-20 16:23:08.437687,Europe,Electronics,Corporate,Online,627.21,14,0.15,7463.85,2942.28,0.3942,15.0,39.42
ORD-02439,2022-12-14 00:55:18.423684,Europe,Clothing,Home Office,In-Store,54.69,2,0.15,92.97,40.55,0.4362,15.0,43.62
ORD-01658,2022-04-29 22:34:44.096819,Europe,Sports & Outdoors,Corporate,Mobile App,146.44,2,0.0,292.88,156.32,0.5337,0.0,53.37
ORD-02701,2023-02-28 13:23:06.277255,North America,Sports & Outdoors,Corporate,In-Store,124.07,13,0.25,1209.7,516.22,0.4267,25.0,42.67
ORD-03083,2023-06-20 02:58:35.743148,Europe,Electronics,Corporate,Online,570.61,10,0.0,5706.11,2045.23,0.3584,0.0,35.84
ORD-02706,2023-03-02 00:25:55.511102,Latin America,Home & Garden,Home Office,Mobile App,89.28,13,0.0,1160.67,487.06,0.4196,0.0,41.96
ORD-04227,2024-05-19 05:43:56.447289,North America,Clothing,Home Office,In-Store,161.0,14,0.0,2253.96,572.28,0.2539,0.0,25.39
ORD-02843,2023-04-11 00:43:12.518503,Europe,Home & Garden,Home Office,Mobile App,94.15,4,0.0,376.61,189.76,0.5039,0.0,50.39
ORD-02303,2022-11-04 07:38:35.263052,Europe,Home & Garden,Home Office,Online,197.41,4,0.0,789.63,263.07,0.3332,0.0,33.32
ORD-01131,2021-11-27 00:37:26.849369,Asia-Pacific,Electronics,Corporate,In-Store,904.41,10,0.25,6783.08,2042.21,0.3011,25.0,30.11
ORD-01462,2022-03-03 16:44:10.130026,Latin America,Clothing,Corporate,Online,165.64,7,0.05,1101.53,418.05,0.3795,5.0,37.95
ORD-00277,2021-03-22 14:35:41.708341,North America,Sports & Outdoors,Home Office,In-Store,153.08,14,0.0,2143.15,646.99,0.3019,0.0,30.19
ORD-02223,2022-10-11 22:53:27.521504,Asia-Pacific,Food & Beverage,Corporate,Online,48.33,8,0.15,328.67,141.88,0.4317,15.0,43.17
ORD-02332,2022-11-12 18:54:56.819363,North America,Electronics,Home Office,Mobile App,329.03,7,0.15,1957.74,942.45,0.4814,15.0,48.14
ORD-04323,2024-06-16 06:38:05.737147,North America,Food & Beverage,Consumer,In-Store,43.43,6,0.15,221.49,71.2,0.3215,15.0,32.15
ORD-01303,2022-01-16 06:14:28.493698,Europe,Food & Beverage,Home Office,Mobile App,37.14,8,0.05,282.26,75.12,0.2661,5.0,26.61
ORD-02518,2023-01-06 02:39:52.318463,North America,Food & Beverage,Corporate,Mobile App,51.52,9,0.0,463.72,195.37,0.4213,0.0,42.13
ORD-00223,2021-03-06 20:05:13.982796,North America,Electronics,Consumer,Online,685.55,7,0.1,4318.99,1746.06,0.4043,10.0,40.43
ORD-02037,2022-08-18 15:08:32.022404,Europe,Electronics,Consumer,Mobile App,356.95,6,0.05,2034.63,1060.92,0.5214,5.0,52.14
ORD-01925,2022-07-16 22:05:21.184236,Asia-Pacific,Clothing,Home Office,In-Store,170.12,1,0.15,144.6,55.59,0.3844,15.0,38.44
ORD-00574,2021-06-17 08:23:14.198839,Europe,Home & Garden,Consumer,Online,260.62,2,0.05,495.19,180.87,0.3653,5.0,36.53
ORD-01237,2021-12-27 23:37:14.606921,North America,Electronics,Corporate,In-Store,715.68,8,0.05,5439.17,2305.44,0.4239,5.0,42.39
ORD-03545,2023-11-02 01:19:12.950590,Europe,Electronics,Corporate,In-Store,1105.93,10,0.15,9400.44,3157.2,0.3359,15.0,33.59
ORD-02134,2022-09-15 23:03:15.159031,North America,Clothing,Home Office,Mobile App,181.88,7,0.0,1273.18,560.16,0.44,0.0,44.0
ORD-01335,2022-01-25 14:32:31.590318,North America,Food & Beverage,Corporate,Online,71.2,13,0.15,786.74,384.33,0.4885,15.0,48.85
ORD-02458,2022-12-19 14:06:01.512302,Asia-Pacific,Clothing,Corporate,Mobile App,115.12,7,0.0,805.84,325.09,0.4034,0.0,40.34
ORD-00419,2021-05-03 01:55:47.949589,Europe,Sports & Outdoors,Home Office,Mobile App,104.01,1,0.05,98.81,31.51,0.3189,5.0,31.89
ORD-04915,2024-12-06 04:12:03.024604,Europe,Electronics,Home Office,Mobile App,801.59,11,0.05,8376.59,3784.4,0.4518,5.0,45.18
ORD-01105,2021-11-19 10:22:46.833366,North America,Clothing,Corporate,Online,68.04,11,0.2,598.78,176.29,0.2944,20.0,29.44
ORD-00258,2021-03-17 01:24:58.619723,Latin America,Home & Garden,Home Office,In-Store,205.7,9,0.0,1851.31,768.08,0.4149,0.0,41.49
ORD-00296,2021-03-28 03:46:24.796959,Europe,Clothing,Consumer,Online,67.54,3,0.0,202.63,55.81,0.2754,0.0,27.54
ORD-02362,2022-11-21 13:11:52.222444,Europe,Sports & Outdoors,Consumer,In-Store,75.3,14,0.05,1001.43,313.38,0.3129,5.0,31.29
ORD-00387,2021-04-23 17:37:44.852970,Europe,Electronics,Corporate,Online,234.9,7,0.1,1479.86,559.67,0.3782,10.0,37.82
ORD-03309,2023-08-25 03:06:05.113022,North America,Home & Garden,Home Office,Mobile App,289.22,8,0.0,2313.72,928.83,0.4014,0.0,40.14
ORD-04014,2024-03-18 00:43:47.085417,North America,Sports & Outdoors,Consumer,Mobile App,123.9,4,0.0,495.61,248.16,0.5007,0.0,50.07
ORD-02232,2022-10-14 13:58:32.142428,Europe,Electronics,Home Office,Mobile App,388.48,7,0.05,2583.37,993.79,0.3847,5.0,38.47
ORD-02555,2023-01-16 22:00:44.648929,Europe,Home & Garden,Consumer,Online,125.39,12,0.0,1504.65,563.52,0.3745,0.0,37.45
ORD-04336,2024-06-20 01:45:25.745149,Europe,Electronics,Corporate,In-Store,735.24,14,0.15,8749.3,4586.67,0.5242,15.0,52.42
ORD-03516,2023-10-24 14:02:51.394278,Asia-Pacific,Sports & Outdoors,Consumer,Online,122.72,7,0.1,773.12,397.6,0.5143,10.0,51.43
ORD-01840,2022-06-22 02:17:24.208841,Europe,Sports & Outdoors,Corporate,In-Store,163.64,1,0.1,147.27,45.82,0.3111,10.0,31.11
ORD-04385,2024-07-04 09:13:04.236847,Europe,Home & Garden,Home Office,Online,152.75,13,0.15,1687.89,841.95,0.4988,15.0,49.88
ORD-01564,2022-04-02 11:41:42.500500,Europe,Food & Beverage,Corporate,Mobile App,73.2,13,0.0,951.63,456.01,0.4792,0.0,47.92
ORD-02016,2022-08-12 11:56:41.240248,Asia-Pacific,Home & Garden,Consumer,In-Store,238.12,2,0.05,452.43,183.31,0.4052,5.0,40.52
ORD-01401,2022-02-13 21:09:45.477095,Europe,Clothing,Home Office,Online,165.03,3,0.2,396.08,215.26,0.5435,20.0,54.35
ORD-00713,2021-07-27 22:41:38.899779,Latin America,Food & Beverage,Corporate,Mobile App,63.95,2,0.15,108.72,45.28,0.4165,15.0,41.65
ORD-02421,2022-12-08 18:45:09.181836,Asia-Pacific,Electronics,Home Office,Online,650.04,3,0.1,1755.1,454.39,0.2589,10.0,25.89
ORD-02620,2023-02-04 21:37:24.688937,Asia-Pacific,Clothing,Home Office,In-Store,174.4,8,0.0,1395.19,550.55,0.3946,0.0,39.46
